,image,text,output
717,diagram_228.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.
718,diagram_228.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 interaction vertices."
719,diagram_228.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.
720,diagram_229.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
721,diagram_229.png,How many external legs are there in the diagram?,There are four external legs in the diagram.
722,diagram_229.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.
723,diagram_229.png,How many interaction vertices are there in the diagram?,"There are 12 vertices in the diagram, which are connected by lines."
724,diagram_229.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.
725,diagram_23.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
726,diagram_23.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
727,diagram_23.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.
728,diagram_23.png,How many interaction vertices are there in the diagram?,"In the diagram, there are five vertices and six edges."
729,diagram_23.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
730,diagram_230.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
731,diagram_230.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs."
732,diagram_230.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges."
733,diagram_230.png,How many interaction vertices are there in the diagram?,"In the diagram, there are four vertices and four lines connecting them."
734,diagram_230.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
